#time X Y Z
2074-07-20_14:26:50 3.9925180017303443E9 1.6616348203410358E9 -1.1675474916816964E9
2076-08-10_23:26:50 3.8929001456958985E9 1.629212709188784E9 -1.5094388622665331E9
2078-09-02_08:26:50 3.7683349981961803E9 1.5863243212306142E9 -1.8411795641243088E9
2080-09-23_17:26:50 3.6203197797565207E9 1.5335434828277621E9 -2.160623190655298E9
2082-10-16_02:26:50 3.450312018129458E9 1.4713863409385252E9 -2.466345200260534E9
2084-11-06_10:26:50 3.2591229524690742E9 1.400266376225894E9 -2.757301277578564E9
2086-11-28_19:26:50 3.0471631439557624E9 1.3202402687439277E9 -3.0317842078259397E9
2088-12-20_04:26:50 2.8153811352920294E9 1.2316288159142196E9 -3.2873289746431174E9
2091-01-11_13:26:50 2.56572405380638E9 1.135185581847549E9 -3.5217553992713075E9
2093-02-01_22:26:50 2.3004111834604683E9 1.0317982931948338E9 -3.733687992950562E9
2095-02-24_07:26:50 2.0214617168134627E9 9.222271039757457E8 -3.922486320873558E9
2097-03-17_16:26:50 1.7301594880611608E9 8.070910489101502E8 -4.08770541390164E9
2099-04-09_02:26:50 1.4275359981899307E9 6.867104744624639E8 -4.228155577756984E9
2101-05-01_11:26:50 1.115364463620468E9 5.617663354446672E8 -4.342124282685425E9
2103-05-23_20:26:50 7.962324212344332E8 4.3330369486037576E8 -4.428508610224545E9
2105-06-14_05:26:50 4.7273950833964515E8 3.0239337357359827E8 -4.487075423062208E9
2107-07-06_14:26:50 1.470907141511573E8 1.6990909671782514E8 -4.518290799932226E9
2109-07-27_23:26:50 -1.7933518027011707E8 3.65039486012024E7 -4.52261048435287E9
2111-08-19_08:26:50 -5.0528445464206827E8 -9.737746774134348E7 -4.499626031442774E9
2113-09-09_17:26:50 -8.286805789582326E8 -2.3089913039875048E8 -4.44871095599735E9
2115-10-02_02:26:50 -1.1469252646411457E9 -3.629831485967482E8 -4.369922396298321E9
2117-10-23_11:26:50 -1.457545810379039E9 -4.925833321625159E8 -4.264179266133415E9
2119-11-14_19:26:50 -1.7587116003935125E9 -6.189380698132844E8 -4.13294804042042E9
2121-12-06_04:26:50 -2.0493422740293655E9 -7.415445684625208E8 -3.9774339959050865E9
2123-12-28_13:26:50 -2.328326670179562E9 -8.599795491299002E8 -3.797885089825135E9
2126-01-18_22:26:50 -2.593671665426654E9 -9.734145963877405E8 -3.5946148680691442E9
2128-02-10_07:26:50 -2.843071210384572E9 -1.0808669879566908E9 -3.36871258499764E9
2130-03-03_16:26:50 -3.074532367514982E9 -1.1814658080414147E9 -3.122050431173396E9
2132-03-25_01:26:50 -3.286785612837699E9 -1.2746396970473504E9 -2.856979237241416E9
2134-04-16_11:26:50 -3.4793731273212047E9 -1.3601774391913311E9 -2.5752206649031305E9
2136-05-07_20:26:50 -3.651491318653149E9 -1.4377348033295105E9 -2.2776878046681676E9
2138-05-30_05:26:50 -3.8016031237907095E9 -1.5066449211513066E9 -1.9656012950036151E9
2140-06-20_14:26:50 -3.9281227923250637E9 -1.5661989448324978E9 -1.640925438500862E9
2142-07-12_23:26:50 -4.029944586843751E9 -1.6158449258244524E9 -1.306285339506038E9
2144-08-03_08:26:50 -4.1068295094539194E9 -1.655479119964341E9 -9.645329413616698E8
2146-08-25_17:26:50 -4.159166254582881E9 -1.6852059790775652E9 -6.175797145204544E8
2148-09-16_02:26:50 -4.186796577030324E9 -1.7049328719392076E9 -2.6667926443075797E8
2150-10-08_11:26:50 -4.188970230062539E9 -1.7143038602329454E9 8.652478989615569E7
2152-10-29_19:26:50 -4.1650315835678515E9 -1.7129835884628556E9 4.396719288221019E8
2154-11-21_04:26:50 -4.1149210800204377E9 -1.700826704232677E9 7.898814404044807E8
2156-12-12_13:26:50 -4.0394696631256714E9 -1.6782148750456283E9 1.134430624693198E9
2159-01-03_22:26:50 -3.9398581298518686E9 -1.6455615662554073E9 1.4716386442689013E9
2161-01-25_07:26:50 -3.816527468344007E9 -1.6030151362707858E9 1.8002663497022321E9
2163-02-16_16:26:50 -3.669541103830751E9 -1.5505484794320018E9 2.1185690408812337E9
2165-03-10_01:26:50 -3.499169584139785E9 -1.4882047225987632E9 2.4241570802285953E9
2167-04-01_11:26:50 -3.3064221198305964E9 -1.4162717187542276E9 2.7142797836160946E9
2169-04-22_20:26:50 -3.093157262211464E9 -1.335584536576421E9 2.9866816570344963E9
2171-05-15_05:26:50 -2.861322456288936E9 -1.2468684836550899E9 3.24022721353361E9
2173-06-05_14:26:50 -2.6120336922198253E9 -1.1505533281309285E9 3.4740481978324184E9
2175-06-27_23:26:50 -2.346173618440131E9 -1.0469544962068452E9 3.6867714675702763E9
2177-07-19_08:26:50 -2.0649534267104902E9 -9.364587756765115E8 3.8764882708037267E9
2179-08-10_17:26:50 -1.6160571915349226E9 -7.633757509729229E8 4.111924157561485E9
