#time X Y Z
2015-08-17_06:56:50 -8.996423548661058E7 -3.900411572480235E7 1.156128142333602E8
2015-08-21_20:26:50 -8.152677478253956E7 -3.5346379349234484E7 1.2267007146421109E8
2015-08-26_09:56:50 -7.260454116239111E7 -3.1478530686603285E7 1.2899672537252785E8
2015-08-30_23:26:50 -6.32543763826226E7 -2.7424823096694835E7 1.3455185447589922E8
2015-09-04_12:56:50 -5.353130344072965E7 -2.3208974175939392E7 1.3930597108918726E8
2015-09-09_02:26:50 -4.3487824461544365E7 -1.8854146206882067E7 1.4323277385689482E8
2015-09-13_15:56:50 -3.317996183921109E7 -1.4385111262464624E7 1.4630121967713636E8
2015-09-18_05:26:50 -2.2668534311105218E7 -9828221.501637822 1.4848636832544664E8
2015-09-22_18:56:50 -1.2019266396177351E7 -5211618.172034595 1.497707799354124E8
2015-09-27_08:26:50 -1300762.2922801746 -564661.3061954079 1.5014281360483003E8
2015-10-01_21:56:50 9421304.68804622 4084308.1422286285 1.4960210585570166E8
2015-10-06_11:26:50 2.0085439956113562E7 8708229.749880787 1.481528947594798E8
2015-10-11_00:56:50 3.0630107945252303E7 1.3279933509226983E7 1.4579613746399713E8
2015-10-15_14:26:50 4.098975405890667E7 1.7771019283172682E7 1.4253889429249898E8
2015-10-20_03:56:50 5.1096217046229415E7 2.2152303381018434E7 1.3839680083433896E8
2015-10-24_17:26:50 7.077684031368037E7 3.0685471771648154E7 1.2723578243880002E8
