#time X Y Z
2014-10-25_12:43:08 -226047.71340302002 50512.69244143407 1397893.294836318
2014-10-27_21:06:59 -243721.48608191856 35684.62667929277 1403567.1875464518
2014-10-30_05:43:44 -260505.94678909014 20424.22701066175 1410533.9506222194
2014-11-01_14:52:42 -276681.11324539705 4737.937549602211 1418305.224442032
2014-11-04_00:01:41 -291951.0240453518 -11086.011467581093 1426132.9433436221
2014-11-06_09:10:39 -305811.2555984477 -26867.26217726803 1433423.423099451
2014-11-08_19:26:52 -317750.7276152329 -42720.03408721795 1440017.1425426095
2014-11-11_05:43:04 -326790.3057578672 -58162.96828398921 1445878.5377764774
2014-11-13_15:59:17 -332479.48167168506 -73068.16047983503 1451390.9460815408
2014-11-16_02:15:29 -334616.5687799108 -87346.06607708923 1457011.5284094221
2014-11-18_12:31:42 -333214.96528331883 -100937.09122012526 1463179.0879242094
2014-11-20_22:47:54 -328506.09604490077 -113806.81578586776 1470286.34991265
2014-11-23_09:04:07 -320968.773561398 -125939.80715439098 1478613.9796254858
2014-11-25_10:25:20 -312881.95183833723 -135630.50917691996 1486652.2982970942
2014-11-27_23:25:59 -301417.6489100255 -146833.97799427656 1497530.4392147854
2014-11-30_12:42:03 -288814.7512825864 -157138.59501314283 1508797.0538418074
2014-12-03_01:58:08 -275245.67768487585 -166364.31376118705 1519504.1387953016
2014-12-05_15:14:13 -260379.1073657281 -174365.18874208964 1528891.3330513374
2014-12-08_04:30:18 -243646.81897212446 -181019.1021657638 1536564.2511436397
2014-12-08_13:15:32 -241071.1001001738 -181855.01475242554 1537517.3868913623
2014-12-09_16:00:10 -232885.96024284148 -184227.94122623967 1540220.1134256236
2014-12-12_06:24:31 -211816.04777870903 -188700.9445483854 1545439.5271595053
2014-12-14_20:48:52 -187865.48546563234 -191695.4713613898 1549505.088041892
2014-12-17_11:13:13 -161096.35998770723 -193252.7041888842 1552931.9763501994
2014-12-20_01:37:34 -131858.98850948387 -193439.02257140772 1556272.531770711
2014-12-22_16:01:54 -100883.82418706294 -192332.75924360775 1560011.241708149
2014-12-25_06:26:15 -69256.35086181051 -189991.12740675203 1564294.6212108405
2014-12-27_20:50:36 -38070.979350531525 -186415.42736845915 1568707.8189942525
2014-12-30_11:09:30 -8034.360890385965 -181565.10531684873 1572425.8110918025
2015-01-01_15:53:02 16425.211347390406 -176419.65559972235 1574406.7968017878
2015-01-04_06:43:43 44665.74759015864 -169012.6336323416 1574831.3994487554
2015-01-06_21:55:24 72469.23435604355 -160184.72034945228 1572889.0185612382
2015-01-09_13:07:05 100080.7636185902 -150046.81403884702 1568691.8274890378
2015-01-12_04:18:46 127770.13637794736 -138717.38675992403 1562654.1157597355
2015-01-14_19:13:52 155495.42866934708 -126399.63282827911 1555400.9898290322
2015-01-17_09:46:52 183042.73688720717 -113288.15525327226 1547671.6718940667
2015-01-20_00:19:52 210024.26848577522 -99472.51573720433 1540187.484369483
2015-01-22_14:45:48 235383.88414357236 -85101.92789126594 1533493.1490725137
2015-01-25_04:29:25 257763.73714114117 -70375.96890876986 1527575.4312738166
2015-01-27_18:13:02 276692.74567813025 -55146.37473187246 1521763.7464595572
2015-01-30_07:56:38 291971.0533385073 -39437.014829223175 1515347.1062316543
2015-02-01_20:41:28 303648.20286822616 -23573.280952726524 1507917.991108189
2015-02-04_09:16:29 312371.986316794 -7461.1869478100125 1499156.5359512675
2015-02-06_21:51:31 318637.3470144723 8798.018011031572 1489084.5384430657
2015-02-09_10:26:33 322892.76239487756 25035.370918643035 1477995.79031309
2015-02-11_21:06:11 325444.5612296732 40562.58364838286 1466744.7491560571
2015-02-14_07:26:34 326644.22824388684 55643.18219636346 1455635.6092581914
2015-02-16_17:46:58 326454.2174269962 70204.75035019987 1445298.5886313908
2015-02-19_04:07:22 324443.3514651996 84126.30640673051 1436399.1688409096
2015-02-21_04:21:43 320861.7285255502 95108.84284938949 1430371.4206185723
2015-02-23_14:25:29 313602.5506999203 107676.69059795287 1424555.1654316322
