#time X Y Z
2014-11-10_08:42:13 5.535076062776898E8 2.4967195887493977E8 -5.104103102441253E8
2014-11-14_16:40:17 5.507739493335756E8 2.4859699053173646E8 -5.142045811435606E8
2014-11-19_00:38:22 5.480213912503548E8 2.475063658044102E8 -5.179811067472625E8
2014-11-23_08:36:27 5.452613235299323E8 2.4641907133286205E8 -5.217396679740961E8
2014-11-27_16:34:32 5.424681596569575E8 2.4531008263229594E8 -5.254774229507706E8
2014-12-02_00:32:37 5.396624380270823E8 2.4419557532541904E8 -5.2918610366036326E8
2014-12-06_08:30:41 5.3683547374321306E8 2.4307811276701283E8 -5.328936982282383E8
2014-12-10_16:28:46 5.33981843979317E8 2.419418425907063E8 -5.36573164687799E8
2014-12-15_00:26:51 5.3112446127178663E8 2.4080369408885252E8 -5.402327876070975E8
2014-12-19_08:24:56 5.282289610202744E8 2.3965543695342657E8 -5.438716814749624E8
2014-12-23_16:23:01 5.2531734585532826E8 2.3849284743568313E8 -5.474894594923476E8
2014-12-28_00:21:05 5.223994285932333E8 2.3733394185839036E8 -5.510885096570854E8
2015-01-01_08:19:10 5.194473928501379E8 2.3615303406956694E8 -5.546674349062986E8
2015-01-05_16:17:15 5.1648479411188024E8 2.349671652874527E8 -5.58216390006893E8
2015-01-10_00:15:20 5.135011155397821E8 2.3377879686744142E8 -5.617626806088854E8
2015-01-14_08:13:25 5.104934430334591E8 2.3257257176592287E8 -5.65278100129647E8
2015-01-18_16:11:29 5.0748261776039225E8 2.3136475355823648E8 -5.687745248104826E8
2015-01-23_00:09:34 5.0443379868328226E8 2.3014639202727294E8 -5.722492879458505E8
2015-01-27_08:07:39 5.0136875954463345E8 2.2891436097742066E8 -5.757032392224035E8
2015-01-31_16:05:44 4.9830100589475614E8 2.27687106575179E8 -5.791347535475987E8
2015-02-05_00:03:49 4.9519924319674426E8 2.2643802791913056E8 -5.825466908111038E8
2015-02-09_08:01:53 4.920964883662443E8 2.2518826763479602E8 -5.8593678202953E8
2015-02-13_15:59:58 4.889560733078881E8 2.2392829632935318E8 -5.893050825038394E8
2015-02-17_23:58:03 4.8580027865364105E8 2.2265449479206526E8 -5.926520523448653E8
2015-02-22_07:56:08 4.8264247677920467E8 2.213859341987238E8 -5.959765936614702E8
2015-02-26_15:54:13 4.794509819297616E8 2.2009579678674275E8 -5.992801722703396E8
2015-03-02_23:52:17 4.76251924031111E8 2.1880227846928698E8 -6.025521014358736E8
2015-03-07_07:50:22 4.730306848453043E8 2.1750484026259184E8 -6.058209375220057E8
2015-03-11_15:48:27 4.697882220706236E8 2.161912725137534E8 -6.090576192856E8
2015-03-15_23:46:32 4.6654495408952093E8 2.1487710532604638E8 -6.122728528021972E8
2015-03-20_07:44:37 4.63264754340855E8 2.135525001783189E8 -6.154656908253591E8
2015-03-24_15:42:41 4.5996937041740763E8 2.1221496277630985E8 -6.186363672315907E8
2015-03-28_23:40:46 4.5667385805044925E8 2.1088297544644693E8 -6.217840628414098E8
2015-04-02_08:38:51 4.5334635816062784E8 2.0953026228364304E8 -6.249086854273747E8
2015-04-06_16:36:56 4.4998281789902794E8 2.0816775315252647E8 -6.2804090278257E8
2015-04-11_00:35:01 4.4662150595809484E8 2.0679946194889793E8 -6.311204763497984E8
2015-04-15_08:33:05 4.4325532053302413E8 2.054289326173899E8 -6.341674323537034E8
2015-04-19_16:31:10 4.3986737398071015E8 2.0405438076014343E8 -6.372094596833237E8
2015-04-24_00:29:15 4.364574117866192E8 2.026635951757228E8 -6.402206519456075E8
2015-04-28_08:27:20 4.3305060862844783E8 2.01273889843305E8 -6.432076404370327E8
2015-05-02_16:25:25 4.2960707788692236E8 1.9987387841928637E8 -6.46171730671888E8
2015-05-07_00:23:29 4.261499782735996E8 1.9846119265069857E8 -6.49112605780737E8
2015-05-11_08:21:34 4.2269600493540645E8 1.970554625278692E8 -6.520286117860641E8
2015-05-15_16:19:39 4.1920797300891864E8 1.956284368464854E8 -6.549226884590575E8
2015-05-20_00:17:44 4.1571850066636145E8 1.9420026007604116E8 -6.577826609102956E8
2015-05-24_08:15:49 4.122041094181947E8 1.9276714834267247E8 -6.606387217030703E8
2015-05-28_16:13:53 4.086729376040474E8 1.913199035672245E8 -6.634606131616536E8
2015-06-02_00:11:58 4.0514489745779604E8 1.8987372797354683E8 -6.662587944924679E8
2015-06-06_08:10:03 4.015805046498502E8 1.8841679774901235E8 -6.690335526163446E8
2015-06-10_16:08:08 3.980035870019329E8 1.869485983015059E8 -6.717842755830504E8
2015-06-15_00:06:13 3.94430010462547E8 1.854868201755933E8 -6.745102195695361E8
2015-06-19_08:04:17 3.9082627283455634E8 1.8400559106890136E8 -6.772119040329187E8
2015-06-23_16:02:22 3.87226910711331E8 1.8252596171304432E8 -6.798892968465905E8
2015-06-28_00:00:27 3.835916203611231E8 1.8103595088995475E8 -6.82542794740845E8
2015-07-02_07:58:32 3.799443957616244E8 1.7953432951379722E8 -6.851719955403225E8
2015-07-06_15:56:37 3.7630323250638306E8 1.7804051152099073E8 -6.877753290390528E8
2015-07-10_23:54:41 3.726290889579593E8 1.7652619136565283E8 -6.903552334625721E8
2015-07-15_07:52:46 3.689567699063757E8 1.750125081800679E8 -6.929004580204571E8
2015-07-19_15:50:51 3.6525904944076204E8 1.73492496909263E8 -6.954401280665568E8
2015-07-23_23:48:56 3.615450712276198E8 1.719593186091517E8 -6.9794613824103E8
2015-07-28_07:47:01 3.578404507588404E8 1.7042989019747362E8 -7.004251902849836E8
2015-08-01_15:45:05 3.5409823980772084E8 1.688890581060932E8 -7.028809608383224E8
2015-08-05_23:43:10 3.50345992020195E8 1.673377006982533E8 -7.053113413569218E8
2015-08-10_07:41:15 3.466003064177087E8 1.6579407846516207E8 -7.077163908580027E8
2015-08-14_15:39:20 3.4282280379431975E8 1.6423066880299607E8 -7.100965506150744E8
2015-08-18_23:37:25 3.390560570180191E8 1.6267161145657602E8 -7.124500387140234E8
