#time X Y Z
2018-10-14_23:21:34 -1.371512595330201E9 -5.762024754564996E8 2.3095163025813195E8
2018-10-25_17:34:32 -1.3701055773481407E9 -5.759988534606249E8 2.3937407141025582E8
2018-11-05_10:47:29 -1.3686718029916928E9 -5.757565079599584E8 2.4772257556942832E8
2018-11-16_05:00:27 -1.367173458495202E9 -5.755135569425011E8 2.5609578294947645E8
2018-11-26_23:13:25 -1.3656468600011783E9 -5.752322507142813E8 2.6443262499683484E8
2018-12-07_17:26:22 -1.3640603798090415E9 -5.749269379187398E8 2.728162120968932E8
2018-12-18_11:39:20 -1.3624208953171282E9 -5.746242668425983E8 2.8119981684594303E8
2018-12-29_05:52:17 -1.36075753324259E9 -5.7428516799616E8 2.8950100922911876E8
2019-01-09_00:05:15 -1.3590315287715907E9 -5.739197262907437E8 2.978638876643198E8
2019-01-19_18:18:13 -1.3572547350672865E9 -5.735606539817172E8 3.062078644409124E8
2019-01-30_12:31:10 -1.3554521863159182E9 -5.731626946706418E8 3.1448944452284014E8
2019-02-10_06:44:08 -1.3535791384862416E9 -5.727616385413768E8 3.228130337537001E8
2019-02-21_00:57:05 -1.3516849390519655E9 -5.723249063897066E8 3.310731880376203E8
2019-03-03_19:10:03 -1.3497301476935627E9 -5.718624492147342E8 3.393706082812938E8
2019-03-14_13:23:01 -1.3477218025487313E9 -5.714054945027901E8 3.476706406975125E8
2019-03-25_07:35:58 -1.3456911423490427E9 -5.709109436215996E8 3.558967901333772E8
2019-04-05_02:48:56 -1.3435875369588368E9 -5.704120870902498E8 3.641623707673507E8
2019-04-15_21:01:53 -1.3414579237420537E9 -5.698756007024504E8 3.723997812844353E8
2019-04-26_15:14:51 -1.3392729083067625E9 -5.693153391237869E8 3.806385166829029E8
2019-05-07_09:27:49 -1.337035703990048E9 -5.687612844144592E8 3.888755005013937E8
2019-05-18_03:40:46 -1.3347806579943705E9 -5.681713779967899E8 3.9702915011745167E8
2019-05-28_21:53:44 -1.3324563728101676E9 -5.675520648273312E8 4.052377453464186E8
2019-06-08_16:06:41 -1.3301013529704592E9 -5.669465566468184E8 4.133649795075272E8
2019-06-19_10:19:39 -1.3276854965001569E9 -5.662895343875439E8 4.2154532287383324E8
2019-06-30_04:32:37 -1.3252242720803027E9 -5.656386534308641E8 4.297055543949344E8
