#time X Y Z
2016-11-06_23:13:25 1.0566035024146578E9 4.2371714022846556E8 2.758662946183744E9
2016-12-07_18:23:58 1.0710728924215035E9 4.301506725838179E8 2.7515748027732515E9
2017-01-07_13:34:32 1.0856102137534947E9 4.36613620368278E8 2.744372091248415E9
2017-02-07_08:45:05 1.100028042888127E9 4.430376886577315E8 2.737077825092549E9
2017-03-10_03:55:39 1.1144872109909587E9 4.4946906263967806E8 2.7296800247568293E9
2017-04-10_00:06:13 1.128829674325414E9 4.558625738322577E8 2.7222238482588854E9
2017-05-10_19:16:46 1.1432276379902816E9 4.6227001256085336E8 2.714595525540917E9
2017-06-10_14:27:20 1.1575626161929245E9 4.6866252272789884E8 2.706912797380913E9
2017-07-11_09:37:53 1.1717779651915877E9 4.749930154241174E8 2.6991425300673466E9
2017-08-11_04:48:27 1.1860385996554234E9 4.813557543736815E8 2.691264785215941E9
2017-09-10_23:59:01 1.200172629505924E9 4.8765327828315896E8 2.6833048623418255E9
2017-10-11_19:09:34 1.2143464023801124E9 4.9396948949455094E8 2.675240581243516E9
2017-11-11_13:20:08 1.2283962846131113E9 5.0024476610992324E8 2.6670861930166216E9
2017-12-12_08:30:41 1.242462496313852E9 5.065157577098875E8 2.658844095306317E9
2018-01-12_03:41:15 1.256433309058015E9 5.127587450747954E8 2.650534753057261E9
2018-02-11_22:51:49 1.2704257987860003E9 5.1900027560951245E8 2.6420615949365716E9
2018-03-14_18:02:22 1.2843751107900593E9 5.2523607875135094E8 2.6335269053966246E9
2018-04-14_14:12:56 1.2982032746772683E9 5.3140857338710994E8 2.624907227156627E9
2018-05-15_09:23:29 1.3120894623555348E9 5.376194004401724E8 2.616168896898657E9
2018-06-15_04:34:03 1.3258257737630005E9 5.437550112272215E8 2.6073639005658145E9
2018-07-15_23:44:37 1.339595846821561E9 5.49905119013756E8 2.5984558287902384E9
2018-08-15_18:55:10 1.3532398749353664E9 5.560146912124926E8 2.589461042766509E9
2018-09-15_14:05:44 1.3669148643774393E9 5.621256579422009E8 2.5803681896483507E9
2018-10-16_09:16:17 1.380474901777388E9 5.682007281129518E8 2.5712231049172297E9
2018-11-16_03:26:51 1.3940378318473816E9 5.742655187648212E8 2.5619170095512047E9
2018-12-16_22:37:25 1.4075483707934222E9 5.803211753169348E8 2.5525558772545404E9
2019-01-16_17:47:58 1.420949991257794E9 5.86318200988483E8 2.543106067311021E9
2019-02-16_12:58:32 1.4343800249176636E9 5.923281155725776E8 2.533553882690723E9
2019-03-19_08:09:05 1.447682481764248E9 5.982980401120878E8 2.5239183459929E9
2019-04-19_04:19:39 1.461008976608822E9 6.042651527185099E8 2.5141837623668404E9
2019-05-19_23:30:13 1.474240311366466E9 6.102052459842238E8 2.5043880823309584E9
2019-06-19_18:40:46 1.4874531561433208E9 6.161254049130207E8 2.494440078832397E9
2019-07-20_13:51:20 1.5005619518303633E9 6.220145683976837E8 2.484477758637012E9
2019-08-20_09:01:53 1.5136620148895617E9 6.278876967478908E8 2.474354481803096E9
2019-09-20_04:12:27 1.5267283554850843E9 6.337604762885695E8 2.464166765117234E9
2019-10-20_23:23:01 1.5396626917777245E9 6.395639406617702E8 2.4539053157714477E9
2019-11-20_17:33:34 1.5526195090148754E9 6.453776639098197E8 2.443543645032387E9
2019-12-21_12:44:08 1.5654280592935195E9 6.511429237574639E8 2.433115020730905E9
2020-01-21_07:54:41 1.5782724175589156E9 6.56909893963262E8 2.4225755271627703E9
2020-02-21_03:05:15 1.5910027607222247E9 6.626421867017764E8 2.411991016454792E9
2020-03-22_22:15:49 1.603722586858783E9 6.683574090608555E8 2.4012406429810767E9
2020-04-22_18:26:22 1.6163402570628452E9 6.740429274361742E8 2.3904807975058393E9
2020-05-23_13:36:56 1.6289560401191308E9 6.797148207858334E8 2.379546668801848E9
2020-06-23_08:47:29 1.6415162200129695E9 6.853773660710982E8 2.3685645475458198E9
2020-07-24_03:58:03 1.6539461805438569E9 6.9097077081187E8 2.3575126906096897E9
2020-08-23_23:08:37 1.6663884172562723E9 6.965699653918958E8 2.346364008677894E9
2020-09-23_18:19:10 1.6786997099079726E9 7.021286720925593E8 2.335133149942225E9
2020-10-24_13:29:44 1.6910225048877933E9 7.076780036588117E8 2.323811791376186E9
2020-11-24_07:40:17 1.703230864870668E9 7.131929346558646E8 2.3124464890914626E9
2020-12-25_02:50:51 1.7153985287005727E9 7.186771689103682E8 2.3009327140306606E9
2021-01-24_22:01:25 1.727531863491064E9 7.241614111195102E8 2.2893557576664925E9
