#time X Y Z
2014-10-21_08:41:03 -1.597147758680427E8 -7.628910813494512E7 1.1237986505460852E8
2014-10-23_04:28:17 -1.5749062022053373E8 -7.536009056349432E7 1.1573377760932757E8
2014-10-25_00:15:31 -1.5521407558339676E8 -7.440519291514894E7 1.1903300008674446E8
2014-10-26_19:02:45 -1.52877201850383E8 -7.342216076968935E7 1.223024879344283E8
2014-10-28_14:49:59 -1.5054528955848587E8 -7.243757696403888E7 1.2544176047125839E8
2014-10-30_10:37:14 -1.48099700387261E8 -7.14022540204954E7 1.2862267033991505E8
2014-11-01_06:24:28 -1.4560599884958258E8 -7.034303667706868E7 1.3174419486972848E8
2014-11-03_02:11:42 -1.4305346168938226E8 -6.925606924186955E7 1.348304527634337E8
2014-11-04_21:58:56 -1.4045510843973145E8 -6.814627489796762E7 1.3785510470669147E8
2014-11-06_17:46:10 -1.3779884111725673E8 -6.7009005777623236E7 1.4084176267017567E8
2014-11-08_13:33:24 -1.350991504050387E8 -6.585002418832513E7 1.4376474834500644E8
2014-11-10_09:20:38 -1.3234261603068312E8 -6.466391177386274E7 1.4664700850878617E8
2014-11-12_05:07:52 -1.2954513823651741E8 -6.345724317268968E7 1.4946362151859996E8
2014-11-14_00:55:06 -1.2669201171648724E8 -6.222386191171532E7 1.5223681305511177E8
2014-11-15_20:42:20 -1.2380046687718451E8 -6.097107611959023E7 1.5494258063068432E8
2014-11-17_16:29:34 -1.2085466566724418E8 -5.969208570489204E7 1.5760218919840026E8
2014-11-19_12:16:48 -1.1787302030434424E8 -5.839490057188157E7 1.6019273871611482E8
2014-11-21_08:04:02 -1.14838613738424E8 -5.7072047064421624E7 1.6273447671017256E8
2014-11-23_03:51:16 -1.1177101839515354E8 -5.57322528291698E7 1.6520563457667217E8
2014-11-24_23:38:30 -1.086522686552808E8 -5.43673789568607E7 1.676254313721725E8
2014-11-26_19:25:44 -1.0549141172386709E8 -5.298181160717602E7 1.6998206312820348E8
2014-11-28_15:12:58 -1.0230378295728917E8 -5.1581631856295325E7 1.7226766702019557E8
2014-11-30_11:00:12 -9.906609266494088E7 -5.015742160428539E7 1.7449627607424754E8
2014-12-02_06:47:26 -9.58035494306597E7 -4.871933668190575E7 1.7665282044645056E8
2014-12-04_02:34:40 -9.249309111393827E7 -4.7258266966455735E7 1.7875037051996955E8
2014-12-05_22:21:54 -8.916040915237682E7 -4.578437454103335E7 1.8077443605821165E8
2014-12-07_18:09:08 -8.578228328786863E7 -4.428805717318679E7 1.8273763977398878E8
2014-12-09_13:56:22 -8.238405045174661E7 -4.278101581030818E7 1.8462609260693818E8
2014-12-11_09:43:36 -7.89430997295243E7 -4.125213185992809E7 1.8645186148445082E8
2014-12-13_05:30:51 -7.548462165356368E7 -3.971374983325319E7 1.882017733300596E8
2014-12-15_01:18:05 -7.198589505721793E7 -3.815454124209271E7 1.898873544833101E8
2014-12-16_21:05:19 -6.847240087016205E7 -3.6587150981809504E7 1.9149627794777158E8
2014-12-18_16:52:33 -6.492108389291817E7 -3.499992183504173E7 1.9303896545640773E8
2014-12-20_12:39:47 -6.135784909303395E7 -3.340587843910339E7 1.945045789079027E8
2014-12-22_08:27:01 -5.775921755781111E7 -3.1792987145723663E7 1.9590205851894012E8
2014-12-24_04:14:15 -5.415159165834421E7 -3.017468503220574E7 1.9722226168605024E8
2014-12-26_00:01:29 -5.051114640253814E7 -2.8538474249716267E7 1.9847255933786514E8
2014-12-27_19:48:43 -4.6864516180646084E7 -2.6898330898266245E7 1.9964555216605088E8
2014-12-29_15:35:57 -4.318766982314456E7 -2.524148072610815E7 2.0074697379611433E8
2014-12-31_11:23:11 -3.950751963855372E7 -2.358197502783867E7 2.0177121806867626E8
2015-01-02_07:10:25 -3.57998534652129E7 -2.1906890769522678E7 2.0272237131416416E8
2015-01-04_02:57:39 -3.2091708432984903E7 -2.0230501916047134E7 2.0359662515335172E8
2015-01-05_22:44:53 -2.8358746324337482E7 -1.8539708733168244E7 2.0439642199360836E8
2015-01-07_18:32:07 -2.462820466527078E7 -1.6848995084551673E7 2.0511971152461845E8
2015-01-09_14:19:21 -2.0875634282403156E7 -1.51450593017839E7 2.0576734114013705E8
2015-01-11_10:06:35 -1.712819415003333E7 -1.3442525722696647E7 2.063389964693977E8
2015-01-13_05:53:49 -1.3361631736695549E7 -1.1728008400569227E7 2.0683393145928574E8
2015-01-15_01:41:03 -9602855.626879644 -1.0016194902522983E7 2.0725358521667188E8
2015-01-16_21:28:17 -5827913.013154125 -8293663.067440972 2.0759558519032064E8
2015-01-18_17:15:31 -2063349.8406933015 -6575112.783035358 2.0786314240690577E8
2015-01-20_13:02:45 1714384.3844509937 -4847130.4986927025 2.080522663789998E8
2015-01-22_08:49:59 5479206.949263735 -3124382.757950441 2.0816792122920358E8
2015-01-24_04:37:13 9254180.515338734 -1393505.9001752296 2.0820451786750823E8
2015-01-26_00:24:28 1.3013794096553382E7 330918.91993252654 2.081687176811534E8
2015-01-27_20:11:42 1.6780520210888986E7 2062184.7021936553 2.0805341400272146E8
2015-01-29_15:58:56 2.0529535956861008E7 3785770.2660581307 2.0786689268232816E8
2015-01-31_11:46:10 2.4282518928683676E7 5514854.489645547 2.0760058285164693E8
2015-02-02_07:33:24 2.8015552994254097E7 7235127.126806148 2.0726437510142493E8
2015-02-04_03:20:38 3.174949284196926E7 8959566.791599326 2.068481888661946E8
2015-02-05_23:07:52 3.546127463832729E7 1.0674078413955174E7 2.0636352887071994E8
2015-02-07_18:55:06 3.917091069078169E7 1.2391424945556613E7 2.057989199970831E8
2015-02-09_14:42:20 4.286830883515866E7 1.410298076395952E7 2.051644317643225E8
2015-02-11_10:29:34 4.653679596422068E7 1.5805752592671938E7 2.0445584988625345E8
2015-02-13_06:16:48 5.0201973327024E7 1.7506448525791645E7 2.0367582985297018E8
2015-02-15_02:04:02 5.383625533517439E7 1.9197478296982184E7 2.028228393464643E8
2015-02-16_21:51:16 5.74638718994467E7 2.0886995206630036E7 2.018992321042644E8
2015-02-18_17:38:30 6.105982772665801E7 2.256214075120804E7 2.0090391232289308E8
2015-02-20_13:25:44 6.464578659389145E7 2.4236435381119832E7 1.998389283850728E8
2015-02-22_09:12:58 6.819787287092963E7 2.5895195716296256E7 1.9870365364691383E8
